,zip_code,CBSA Title,MSA_central_outlying,Total_All_loans,Total_Female Owned_loans,Total_Male Owned_loans,Total_Unanswered_loans,White_All_loans,White_Female Owned_loans,White_Male Owned_loans,White_Unanswered_loans,Black_All_loans,Black_Female Owned_loans,Black_Male Owned_loans,Black_Unanswered_loans,Hispanic_All_loans,Hispanic_Female Owned_loans,Hispanic_Male Owned_loans,Hispanic_Unanswered_loans,Asian_All_loans,Asian_Female Owned_loans,Asian_Male Owned_loans,Asian_Unanswered_loans,Total_All_loan_amnt,Total_Female Owned_loan_amnt,Total_Male Owned_loan_amnt,Total_Unanswered_loan_amnt,White_All_loan_amnt,White_Female Owned_loan_amnt,White_Male Owned_loan_amnt,White_Unanswered_loan_amnt,Black_All_loan_amnt,Black_Female Owned_loan_amnt,Black_Male Owned_loan_amnt,Black_Unanswered_loan_amnt,Hispanic_All_loan_amnt,Hispanic_Female Owned_loan_amnt,Hispanic_Male Owned_loan_amnt,Hispanic_Unanswered_loan_amnt,Asian_All_loan_amnt,Asian_Female Owned_loan_amnt,Asian_Male Owned_loan_amnt,Asian_Unanswered_loan_amnt
173,37345,"Tullahoma-Manchester, TN",Outlying,126.0,12.0,24.0,90.0,32.0,12.0,20.0,,,,,,2.0,,2.0,,,,,,4727818.0,127543.0,215605.0,4384670.0,306832.0,127543.0,179289.0,,,,,,11500.0,,11500.0,,,,,
174,37347,"Chattanooga, TN-GA",Outlying,490.0,72.0,98.0,320.0,98.0,46.0,52.0,,,,,,,,,,10.0,,10.0,,17462352.0,1049726.0,3488804.0,12923822.0,1537634.0,369772.0,1167862.0,,,,,,,,,,788070.0,,788070.0,
175,37348,,Outlying,82.0,2.0,18.0,62.0,16.0,,16.0,,,,,,,,,,,,,,1210081.0,37650.0,695502.0,476928.0,692302.0,,692302.0,,,,,,,,,,,,,
176,37350,"Chattanooga, TN-GA",Central,122.0,18.0,14.0,90.0,8.0,4.0,4.0,,,,,,,,,,,,,,5137266.0,393632.0,678676.0,4064958.0,57894.0,20554.0,37340.0,,,,,,,,,,,,,
177,37351,"Chattanooga, TN-GA",Central,2.0,,,2.0,,,,,,,,,,,,,,,,,50200.0,,,50200.0,,,,,,,,,,,,,,,,
178,37352,"Tullahoma-Manchester, TN",Outlying,206.0,26.0,76.0,104.0,74.0,18.0,56.0,,,,,,,,,,4.0,,4.0,,3510158.0,257692.0,1693788.0,1558678.0,1212362.0,130542.0,1081820.0,,,,,,,,,,88974.0,,88974.0,
179,37353,"Cleveland, TN",Central,208.0,22.0,36.0,150.0,12.0,2.0,10.0,,2.0,2.0,,,2.0,,2.0,,2.0,,2.0,,9231658.0,519304.0,1167878.0,7544478.0,766402.0,16320.0,750082.0,,41664.0,41664.0,,,41666.0,,41666.0,,41164.0,,41164.0,
180,37354,,Outlying,1086.0,36.0,110.0,940.0,84.0,20.0,64.0,,,,,,,,,,,,,,27798358.0,3234183.0,5659618.0,18904556.0,3770418.0,959736.0,2810682.0,,,,,,,,,,,,,
181,37355,"Tullahoma-Manchester, TN",Central,1356.0,168.0,354.0,834.0,382.0,142.0,240.0,,8.0,4.0,4.0,,20.0,6.0,14.0,,18.0,,14.0,4.0,72298514.0,6985854.0,14192104.0,51120556.0,13743184.0,6691910.0,7051275.0,,106426.0,48654.0,57772.0,,1753066.0,73682.0,1679384.0,,1980978.0,,1640876.0,340102.0
182,37356,,Outlying,206.0,10.0,28.0,168.0,32.0,8.0,22.0,2.0,,,,,,,,,4.0,,,4.0,5646044.0,281526.0,973937.0,4390582.0,1108182.0,192146.0,869037.0,47000.0,,,,,,,,,129424.0,,,129424.0
183,37357,"McMinnville, TN",Central,488.0,38.0,146.0,304.0,142.0,26.0,108.0,8.0,2.0,,2.0,,,,,,,,,,24399904.0,727364.0,9370302.0,14302238.0,7580848.0,556258.0,6818276.0,206314.0,3450.0,,3450.0,,,,,,,,,
184,37359,,Outlying,56.0,2.0,8.0,46.0,8.0,2.0,6.0,,,,,,2.0,,2.0,,,,,,485650.0,7334.0,41576.0,436742.0,39220.0,7334.0,31886.0,,,,,,9690.0,,9690.0,,,,,
185,37360,"Tullahoma-Manchester, TN",Central,66.0,2.0,18.0,46.0,10.0,,10.0,,,,,,,,,,,,,,1515127.0,41664.0,678829.0,794634.0,198110.0,,198110.0,,,,,,,,,,,,,
186,37361,"Cleveland, TN",Outlying,84.0,4.0,16.0,64.0,8.0,2.0,6.0,,,,,,,,,,,,,,3763083.0,46030.0,763836.0,2953218.0,176902.0,41666.0,135236.0,,,,,,,,,,,,,
187,37362,"Cleveland, TN",Outlying,122.0,18.0,36.0,68.0,38.0,14.0,22.0,2.0,,,,,2.0,,2.0,,,,,,3110492.0,397330.0,967128.0,1746036.0,1137650.0,228022.0,377536.0,532094.0,,,,,41664.0,,41664.0,,,,,
188,37363,"Chattanooga, TN-GA",Central,1622.0,192.0,372.0,1058.0,166.0,46.0,116.0,4.0,64.0,28.0,36.0,,22.0,6.0,16.0,,18.0,6.0,12.0,,75107114.0,6596380.0,19944920.0,48565812.0,8360732.0,1566026.0,6645558.0,149148.0,1227120.0,483792.0,743328.0,,2122794.0,34680.0,2088114.0,,337782.0,210192.0,127590.0,
189,37365,,Outlying,62.0,,,62.0,,,,,,,,,,,,,,,,,635024.0,,,635024.0,,,,,,,,,,,,,,,,
190,37366,,Outlying,116.0,4.0,30.0,82.0,34.0,4.0,30.0,,,,,,,,,,,,,,4321878.0,14756.0,496628.0,3810496.0,511384.0,14756.0,496628.0,,,,,,,,,,,,,
191,37367,,Outlying,884.0,94.0,218.0,572.0,166.0,46.0,120.0,,4.0,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,16412625.0,1257735.0,6249389.0,8905504.0,4126124.0,483320.0,3642804.0,,47578.0,5914.0,41664.0,,23126.0,,23126.0,,67500.0,,67500.0,
192,37369,"Cleveland, TN",Outlying,20.0,,6.0,14.0,2.0,,2.0,,,,,,,,,,,,,,404340.0,,161186.0,243154.0,41664.0,,41664.0,,,,,,,,,,,,,
193,37370,"Athens, TN",Central,150.0,2.0,36.0,112.0,12.0,,12.0,,2.0,2.0,,,,,,,2.0,,,2.0,3687552.0,41664.0,996780.0,2649108.0,132912.0,,132912.0,,41664.0,41664.0,,,,,,,33884.0,,,33884.0
194,37373,"Chattanooga, TN-GA",Central,80.0,14.0,22.0,44.0,22.0,12.0,10.0,,,,,,,,,,,,,,2541522.0,253556.0,503510.0,1784456.0,272312.0,153556.0,118756.0,,,,,,,,,,,,,
195,37374,"Chattanooga, TN-GA",Outlying,66.0,4.0,6.0,56.0,6.0,4.0,2.0,,,,,,,,,,,,,,2423220.0,69658.0,65736.0,2287826.0,89036.0,69658.0,19378.0,,,,,,,,,,,,,
196,37375,"Tullahoma-Manchester, TN",Outlying,158.0,20.0,34.0,104.0,18.0,6.0,12.0,,,,,,4.0,,4.0,,,,,,6808849.0,689416.0,2441596.0,3677836.0,514644.0,188740.0,325904.0,,,,,,43500.0,,43500.0,,,,,
197,37376,"Tullahoma-Manchester, TN",Outlying,62.0,,,62.0,,,,,,,,,,,,,,,,,567832.0,,,567832.0,,,,,,,,,,,,,,,,
198,37377,"Chattanooga, TN-GA",Central,662.0,64.0,110.0,488.0,82.0,40.0,38.0,4.0,2.0,2.0,,,2.0,,2.0,,,,,,17818706.0,923192.0,3712654.0,13182860.0,1188065.0,639980.0,512584.0,35500.0,31884.0,31884.0,,,29164.0,,29164.0,,,,,
199,37379,"Chattanooga, TN-GA",Central,800.0,92.0,174.0,534.0,96.0,26.0,66.0,4.0,2.0,2.0,,,8.0,6.0,2.0,,6.0,,6.0,,33165055.0,1745880.0,8085770.0,23333406.0,3299963.0,423744.0,2845327.0,30892.0,41774.0,41774.0,,,88628.0,31228.0,57400.0,,142900.0,,142900.0,
200,37380,"Chattanooga, TN-GA",Outlying,336.0,56.0,82.0,198.0,78.0,30.0,48.0,,8.0,6.0,2.0,,2.0,,2.0,,10.0,,10.0,,46468933.0,1384392.0,5380702.0,39703840.0,3429213.0,365758.0,3063455.0,,136298.0,94634.0,41664.0,,15000.0,,15000.0,,302890.0,,302890.0,
201,37381,"Dayton, TN",Central,222.0,10.0,32.0,180.0,24.0,2.0,22.0,,2.0,2.0,,,,,,,,,,,6932395.0,1670438.0,1671414.0,3590542.0,1666396.0,1222600.0,443796.0,,13314.0,13314.0,,,,,,,,,,
202,37385,,Outlying,342.0,18.0,22.0,302.0,26.0,16.0,10.0,,,,,,,,,,2.0,,2.0,,7342664.0,176568.0,337660.0,6828436.0,223755.0,152040.0,71716.0,,,,,,,,,,31762.0,,31762.0,
203,37387,,Outlying,212.0,4.0,18.0,190.0,18.0,4.0,14.0,,,,,,,,,,,,,,3932756.0,63726.0,876810.0,2992220.0,918406.0,63726.0,854680.0,,,,,,,,,,,,,
204,37388,"Tullahoma-Manchester, TN",Central,1514.0,202.0,442.0,870.0,292.0,108.0,182.0,2.0,30.0,12.0,18.0,,2.0,,2.0,,18.0,6.0,8.0,4.0,84333682.0,4675762.0,30292716.0,49365204.0,14746866.0,1697250.0,12735616.0,314000.0,3904535.0,165374.0,3739162.0,,23134.0,,23134.0,,453307.0,151166.0,184696.0,117444.0
205,37391,"Cleveland, TN",Outlying,22.0,2.0,4.0,16.0,2.0,,2.0,,,,,,,,,,,,,,287999.0,5252.0,73560.0,209186.0,41664.0,,41664.0,,,,,,,,,,,,,
206,37394,,Outlying,4.0,,2.0,2.0,,,,,,,,,,,,,,,,,194578.0,,183784.0,10794.0,,,,,,,,,,,,,,,,
207,37396,"Chattanooga, TN-GA",Outlying,6.0,,,6.0,,,,,,,,,,,,,,,,,37854.0,,,37854.0,,,,,,,,,,,,,,,,
208,37397,"Chattanooga, TN-GA",Outlying,396.0,42.0,48.0,306.0,56.0,26.0,28.0,2.0,2.0,,2.0,,,,,,4.0,4.0,,,5424440.0,431666.0,1016579.0,3976196.0,523259.0,252908.0,251150.0,19200.0,41664.0,,41664.0,,,,,,44590.0,44590.0,,
209,37398,"Tullahoma-Manchester, TN",Outlying,1020.0,140.0,250.0,630.0,260.0,92.0,168.0,,8.0,6.0,2.0,,8.0,2.0,2.0,4.0,4.0,,4.0,,52051926.0,3569634.0,8591146.0,39891146.0,8406277.0,2937484.0,5468794.0,,101190.0,32390.0,68800.0,,96610.0,31070.0,15540.0,50000.0,23764.0,,23764.0,
210,37402,"Chattanooga, TN-GA",Central,1572.0,126.0,302.0,1144.0,118.0,34.0,76.0,8.0,18.0,10.0,8.0,,6.0,6.0,,,34.0,4.0,26.0,4.0,301560326.0,8750972.0,82638983.0,210170370.0,39051360.0,3602858.0,32732719.0,2715782.0,461272.0,161798.0,299474.0,,49964.0,49964.0,,,20904058.0,138998.0,20706123.0,58938.0
211,37403,"Chattanooga, TN-GA",Central,522.0,78.0,102.0,342.0,46.0,22.0,24.0,,16.0,6.0,10.0,,2.0,,2.0,,6.0,,2.0,4.0,68998312.0,5663066.0,14166242.0,49169004.0,3047512.0,1588268.0,1459246.0,,266960.0,99120.0,167840.0,,21020.0,,21020.0,,1658110.0,,1536734.0,121376.0
212,37404,"Chattanooga, TN-GA",Central,1056.0,136.0,236.0,684.0,62.0,20.0,42.0,,90.0,36.0,52.0,2.0,10.0,,10.0,,10.0,2.0,8.0,,106393038.0,3812602.0,16284712.0,86295726.0,8363104.0,346496.0,8016608.0,,1920248.0,441222.0,1463196.0,15830.0,68218.0,,68218.0,,153910.0,23310.0,130600.0,
213,37405,"Chattanooga, TN-GA",Central,1532.0,176.0,334.0,1022.0,168.0,64.0,92.0,12.0,28.0,8.0,20.0,,24.0,8.0,14.0,2.0,22.0,4.0,12.0,6.0,136733824.0,4491456.0,35043589.0,97198778.0,12823208.0,2005340.0,10236278.0,581590.0,401786.0,115142.0,286644.0,,1081988.0,97064.0,284874.0,700050.0,1028786.0,546022.0,286470.0,196294.0
214,37406,"Chattanooga, TN-GA",Central,1038.0,136.0,230.0,672.0,58.0,6.0,50.0,2.0,166.0,88.0,72.0,6.0,2.0,,2.0,,2.0,,2.0,,105036877.0,4174470.0,35895923.0,64966482.0,5597874.0,62368.0,5493839.0,41666.0,3268116.0,1334376.0,1853076.0,80664.0,22098.0,,22098.0,,17094.0,,17094.0,
215,37407,"Chattanooga, TN-GA",Central,544.0,78.0,96.0,370.0,44.0,20.0,22.0,2.0,46.0,30.0,14.0,2.0,6.0,2.0,4.0,,6.0,,6.0,,85692020.0,4104904.0,12319519.0,69267598.0,5737501.0,727359.0,4634128.0,376014.0,732354.0,462076.0,248614.0,21664.0,609272.0,243822.0,365450.0,,155540.0,,155540.0,
216,37408,"Chattanooga, TN-GA",Central,916.0,104.0,156.0,656.0,84.0,38.0,44.0,2.0,24.0,16.0,8.0,,12.0,,12.0,,14.0,6.0,6.0,2.0,101474452.0,3642460.0,20357106.0,77474886.0,5697744.0,1357824.0,4192268.0,147652.0,354834.0,196752.0,158082.0,,2420664.0,,2420664.0,,895685.0,151130.0,584278.0,160278.0
217,37409,"Chattanooga, TN-GA",Central,276.0,8.0,78.0,190.0,22.0,2.0,20.0,,2.0,2.0,,,8.0,2.0,6.0,,4.0,,4.0,,21989616.0,233674.0,8142779.0,13613162.0,1168228.0,172454.0,995774.0,,29840.0,29840.0,,,1391034.0,21380.0,1369654.0,,263532.0,,263532.0,
218,37410,"Chattanooga, TN-GA",Central,340.0,74.0,80.0,186.0,16.0,6.0,10.0,,62.0,22.0,40.0,,2.0,2.0,,,,,,,19333416.0,1171208.0,6559374.0,11602834.0,2086712.0,97556.0,1989156.0,,1029392.0,346750.0,682642.0,,8324.0,8324.0,,,,,,
219,37411,"Chattanooga, TN-GA",Central,1336.0,244.0,318.0,774.0,60.0,24.0,34.0,2.0,258.0,132.0,122.0,4.0,22.0,8.0,14.0,,16.0,4.0,12.0,,95469375.0,5270402.0,16040414.0,74158559.0,2751013.0,567809.0,1395940.0,787264.0,5105357.0,2480536.0,2232235.0,392586.0,508126.0,90546.0,417580.0,,757042.0,580540.0,176502.0,
220,37412,"Chattanooga, TN-GA",Central,1108.0,164.0,288.0,656.0,118.0,38.0,78.0,2.0,86.0,48.0,38.0,,26.0,10.0,14.0,2.0,24.0,4.0,16.0,4.0,46080864.0,4218498.0,15213020.0,26649346.0,7453457.0,983727.0,6462230.0,7500.0,1403724.0,772754.0,630970.0,,1356726.0,293714.0,829812.0,233200.0,1217068.0,118332.0,864786.0,233950.0
221,37415,"Chattanooga, TN-GA",Central,1166.0,164.0,246.0,756.0,134.0,68.0,62.0,4.0,28.0,16.0,12.0,,18.0,,16.0,2.0,14.0,,8.0,6.0,48674090.0,3062207.0,11100644.0,34511240.0,4621183.0,1064889.0,3512844.0,43450.0,771670.0,539313.0,232358.0,,1421958.0,,1368254.0,53704.0,483738.0,,146972.0,336766.0
222,37416,"Chattanooga, TN-GA",Central,1066.0,230.0,218.0,618.0,62.0,40.0,22.0,,172.0,100.0,68.0,4.0,,,,,16.0,8.0,8.0,,66274294.0,10889270.0,15557095.0,39827928.0,5598236.0,3427766.0,2170468.0,,2776304.0,1669230.0,1048746.0,58328.0,,,,,185506.0,44112.0,141394.0,
223,37419,"Chattanooga, TN-GA",Central,354.0,32.0,74.0,248.0,20.0,8.0,12.0,,,,,,4.0,,,4.0,20.0,,18.0,2.0,24267480.0,356526.0,6499264.0,17411688.0,1989956.0,83648.0,1906308.0,,,,,,46000.0,,,46000.0,1279568.0,,1274368.0,5200.0
224,37421,"Chattanooga, TN-GA",Central,4306.0,558.0,1074.0,2674.0,354.0,126.0,212.0,16.0,220.0,96.0,118.0,6.0,52.0,32.0,20.0,,106.0,42.0,60.0,4.0,400113645.0,28108786.0,94576480.0,277428379.0,24327465.0,10418560.0,13031303.0,877604.0,4400041.0,1546726.0,2378596.0,474720.0,2668464.0,867472.0,1800992.0,,4489764.0,1268780.0,2623585.0,597400.0
225,37601,"Johnson City, TN",Central,1828.0,234.0,502.0,1092.0,334.0,116.0,208.0,10.0,36.0,14.0,20.0,2.0,18.0,4.0,14.0,,26.0,12.0,14.0,,211310819.0,9243664.0,50130326.0,151936829.0,21895071.0,4582103.0,17059091.0,253878.0,481442.0,105314.0,340328.0,35800.0,592738.0,93658.0,499080.0,,830436.0,385950.0,444486.0,
226,37604,"Johnson City, TN",Central,2008.0,278.0,546.0,1184.0,336.0,128.0,202.0,6.0,46.0,6.0,40.0,,22.0,12.0,10.0,,28.0,12.0,16.0,,164150484.0,15849026.0,35996357.0,112305100.0,14622917.0,2927750.0,11491084.0,204084.0,715264.0,113166.0,602098.0,,379514.0,78038.0,301476.0,,423108.0,201626.0,221484.0,
227,37614,,Outlying,2.0,,2.0,,,,,,2.0,,2.0,,,,,,,,,,3954.0,,3954.0,,,,,,3954.0,,3954.0,,,,,,,,,
228,37615,"Johnson City, TN",Central,1078.0,146.0,260.0,672.0,238.0,90.0,146.0,2.0,2.0,2.0,,,6.0,,6.0,,10.0,4.0,2.0,4.0,57336233.0,10051818.0,9528767.0,37755649.0,13826636.0,9255990.0,4526848.0,43800.0,7374.0,7374.0,,,1446546.0,,1446546.0,,546734.0,79166.0,23400.0,444168.0
229,37616,"Greeneville, TN",Central,158.0,26.0,46.0,86.0,52.0,18.0,34.0,,,,,,2.0,2.0,,,,,,,7801842.0,445462.0,1579342.0,5777038.0,1576376.0,345598.0,1230778.0,,,,,,41144.0,41144.0,,,,,,
230,37617,"Kingsport-Bristol, TN-VA",Central,658.0,64.0,220.0,374.0,180.0,48.0,124.0,8.0,,,,,6.0,,6.0,,,,,,38914760.0,805957.0,14767480.0,23341323.0,5624953.0,579912.0,4845846.0,199194.0,,,,,1290008.0,,1290008.0,,,,,
231,37618,"Kingsport-Bristol, TN-VA",Central,334.0,46.0,106.0,182.0,98.0,36.0,62.0,,,,,,,,,,2.0,,,2.0,11961356.0,1631385.0,4844467.0,5485506.0,2150788.0,1404205.0,746584.0,,,,,,,,,,22416.0,,,22416.0
232,37620,"Kingsport-Bristol, TN-VA",Central,1876.0,210.0,594.0,1072.0,420.0,126.0,294.0,,14.0,4.0,10.0,,8.0,4.0,4.0,,14.0,6.0,4.0,4.0,136816371.0,5714478.0,44338129.0,86763764.0,20057651.0,3315468.0,16742183.0,,92614.0,36344.0,56270.0,,184172.0,54466.0,129706.0,,262390.0,54878.0,62720.0,144792.0
233,37640,,Outlying,138.0,4.0,8.0,126.0,10.0,2.0,8.0,,,,,,,,,,,,,,2884627.0,46304.0,789776.0,2048548.0,795976.0,6200.0,789776.0,,,,,,,,,,,,,
234,37641,"Greeneville, TN",Central,180.0,22.0,42.0,116.0,48.0,10.0,38.0,,,,,,2.0,,2.0,,,,,,6575598.0,252560.0,588082.0,5734954.0,624400.0,93980.0,530418.0,,,,,,41664.0,,41664.0,,,,,
235,37642,"Kingsport-Bristol, TN-VA",Central,290.0,30.0,102.0,158.0,112.0,24.0,82.0,6.0,,,,,2.0,,2.0,,,,,,10082066.0,170145.0,3289872.0,6622050.0,2663152.0,132539.0,2376215.0,154400.0,,,,,10470.0,,10470.0,,,,,
236,37643,"Johnson City, TN",Central,1004.0,90.0,214.0,700.0,162.0,54.0,108.0,,16.0,4.0,12.0,,4.0,,4.0,,,,,,65509264.0,1908963.0,5153548.0,58446754.0,3472618.0,886555.0,2586063.0,,160764.0,20960.0,139804.0,,138724.0,,138724.0,,,,,
237,37645,"Kingsport-Bristol, TN-VA",Central,100.0,14.0,28.0,58.0,28.0,10.0,18.0,,,,,,,,,,,,,,1540932.0,81496.0,379228.0,1080208.0,379302.0,62122.0,317180.0,,,,,,,,,,,,,
238,37650,"Johnson City, TN",Outlying,292.0,22.0,76.0,194.0,38.0,12.0,26.0,,,,,,,,,,,,,,13849154.0,537242.0,3127781.0,10184132.0,1129382.0,116224.0,1013158.0,,,,,,,,,,,,,
239,37656,"Johnson City, TN",Central,86.0,4.0,22.0,60.0,16.0,4.0,12.0,,,,,,4.0,,4.0,,,,,,2011434.0,54356.0,391932.0,1565146.0,170656.0,54356.0,116300.0,,,,,,26318.0,,26318.0,,,,,
240,37657,"Johnson City, TN",Outlying,8.0,2.0,,6.0,2.0,2.0,,,,,,,,,,,,,,,133832.0,33026.0,,100806.0,33026.0,33026.0,,,,,,,,,,,,,,
241,37658,"Johnson City, TN",Central,62.0,6.0,10.0,46.0,8.0,2.0,6.0,,,,,,,,,,,,,,2525390.0,187134.0,310444.0,2027812.0,271240.0,41000.0,230240.0,,,,,,,,,,,,,
242,37659,"Johnson City, TN",Central,878.0,118.0,256.0,504.0,212.0,72.0,140.0,,8.0,2.0,6.0,,4.0,2.0,2.0,,2.0,2.0,,,26629045.0,2287170.0,8662474.0,15679398.0,5566850.0,1093252.0,4473598.0,,124192.0,41000.0,83192.0,,225154.0,6554.0,218600.0,,7330.0,7330.0,,
243,37660,"Kingsport-Bristol, TN-VA",Central,1964.0,262.0,450.0,1252.0,360.0,132.0,220.0,8.0,28.0,18.0,10.0,,6.0,2.0,4.0,,22.0,8.0,12.0,2.0,159368297.0,8510425.0,32566020.0,118291852.0,18524278.0,2794026.0,14599475.0,1130778.0,598426.0,172552.0,425874.0,,2211616.0,7600.0,2204016.0,,364844.0,124346.0,181298.0,59200.0
244,37663,"Kingsport-Bristol, TN-VA",Central,668.0,80.0,184.0,404.0,154.0,40.0,114.0,,2.0,2.0,,,4.0,,4.0,,4.0,2.0,2.0,,36522030.0,2483600.0,10829230.0,23209200.0,6927224.0,412534.0,6514690.0,,13240.0,13240.0,,,520810.0,,520810.0,,94600.0,53600.0,41000.0,
245,37664,"Kingsport-Bristol, TN-VA",Central,930.0,126.0,244.0,560.0,212.0,68.0,138.0,6.0,8.0,2.0,6.0,,6.0,,6.0,,4.0,2.0,2.0,,49855674.0,2278640.0,17139144.0,30437890.0,3504942.0,682228.0,2685188.0,137526.0,167444.0,25604.0,141840.0,,386630.0,,386630.0,,27410.0,16280.0,11130.0,
246,37665,"Kingsport-Bristol, TN-VA",Central,94.0,12.0,8.0,74.0,10.0,6.0,4.0,,,,,,,,,,,,,,2689913.0,180636.0,73086.0,2436190.0,98370.0,63514.0,34856.0,,,,,,,,,,,,,
247,37680,,Outlying,22.0,,,22.0,,,,,,,,,,,,,,,,,203206.0,,,203206.0,,,,,,,,,,,,,,,,
248,37681,"Johnson City, TN",Central,218.0,14.0,68.0,136.0,42.0,6.0,36.0,,,,,,2.0,,2.0,,,,,,8365276.0,101466.0,2237974.0,6025836.0,535599.0,40674.0,494925.0,,,,,,34090.0,,34090.0,,,,,
249,37682,"Johnson City, TN",Central,4.0,,,4.0,,,,,,,,,,,,,,,,,5266736.0,,,5266736.0,,,,,,,,,,,,,,,,
250,37683,,Outlying,492.0,20.0,42.0,430.0,36.0,12.0,24.0,,,,,,,,,,4.0,2.0,2.0,,16029742.0,338742.0,831968.0,14859030.0,816258.0,235442.0,580814.0,,,,,,,,,,66800.0,49800.0,17000.0,
251,37686,"Kingsport-Bristol, TN-VA",Central,392.0,42.0,132.0,218.0,104.0,24.0,80.0,,2.0,2.0,,,2.0,2.0,,,,,,,30655171.0,798924.0,6528976.0,23327272.0,3778520.0,463126.0,3315394.0,,6850.0,6850.0,,,37946.0,37946.0,,,,,,
252,37687,"Johnson City, TN",Central,100.0,4.0,6.0,90.0,6.0,4.0,2.0,,2.0,,2.0,,,,,,,,,,2740478.0,48414.0,218812.0,2473252.0,78414.0,48414.0,30000.0,,97738.0,,97738.0,,,,,,,,,
253,37688,,Outlying,28.0,,2.0,26.0,2.0,,2.0,,,,,,,,,,,,,,192717.0,,2376.0,190340.0,2376.0,,2376.0,,,,,,,,,,,,,
254,37690,"Johnson City, TN",Central,102.0,2.0,30.0,70.0,26.0,,26.0,,,,,,,,,,,,,,4744077.0,41666.0,566888.0,4135522.0,543982.0,,543982.0,,,,,,,,,,,,,
255,37691,,Outlying,52.0,4.0,2.0,46.0,8.0,4.0,2.0,2.0,,,,,,,,,,,,,920410.0,8196.0,1664.0,910550.0,78380.0,8196.0,1664.0,68520.0,,,,,,,,,,,,
256,37692,"Johnson City, TN",Outlying,102.0,10.0,20.0,72.0,16.0,6.0,10.0,,,,,,,,,,2.0,,2.0,,3971114.0,89302.0,1295948.0,2585864.0,749098.0,36940.0,712158.0,,,,,,,,,,7500.0,,7500.0,
257,37694,"Johnson City, TN",Central,16.0,2.0,,14.0,2.0,2.0,,,,,,,,,,,,,,,278520.0,6000.0,,272520.0,6000.0,6000.0,,,,,,,,,,,,,,
258,37701,"Knoxville, TN",Central,636.0,52.0,140.0,444.0,78.0,18.0,60.0,,12.0,4.0,8.0,,,,,,16.0,4.0,12.0,,78445627.0,1670228.0,26284432.0,50490968.0,21631130.0,213500.0,21417630.0,,175556.0,83328.0,92228.0,,,,,,800666.0,363396.0,437270.0,
259,37705,"Knoxville, TN",Central,150.0,14.0,50.0,86.0,42.0,12.0,30.0,,,,,,4.0,,4.0,,2.0,,2.0,,4798004.0,261352.0,1048800.0,3487850.0,927974.0,257530.0,670442.0,,,,,,24048.0,,24048.0,,32500.0,,32500.0,
260,37708,"Morristown, TN",Outlying,214.0,14.0,66.0,134.0,48.0,10.0,38.0,,,,,,,,,,4.0,,4.0,,11294155.0,661318.0,2992356.0,7640482.0,1061199.0,409814.0,651386.0,,,,,,,,,,63400.0,,63400.0,
261,37709,"Morristown, TN",Outlying,104.0,22.0,18.0,64.0,20.0,16.0,4.0,,,,,,,,,,8.0,,4.0,4.0,2277694.0,231346.0,489776.0,1556572.0,232654.0,214096.0,18558.0,,,,,,,,,,178042.0,,26932.0,151110.0
262,37710,"Knoxville, TN",Central,12.0,,4.0,8.0,4.0,,4.0,,,,,,,,,,,,,,71584.0,,19232.0,52352.0,19232.0,,19232.0,,,,,,,,,,,,,
263,37711,"Kingsport-Bristol, TN-VA",Central,166.0,22.0,36.0,108.0,32.0,8.0,24.0,,,,,,2.0,2.0,,,4.0,,,4.0,5313386.0,959382.0,697098.0,3656906.0,623430.0,118614.0,504818.0,,,,,,41666.0,41666.0,,,69328.0,,,69328.0
264,37713,"Newport, TN",Central,18.0,4.0,6.0,8.0,10.0,4.0,6.0,,,,,,,,,,,,,,277618.0,54522.0,107800.0,115296.0,162322.0,54522.0,107800.0,,,,,,,,,,,,,
265,37714,"Knoxville, TN",Outlying,160.0,14.0,52.0,94.0,28.0,4.0,24.0,,,,,,,,,,,,,,6361008.0,171551.0,1523504.0,4665954.0,670106.0,15120.0,654985.0,,,,,,,,,,,,,
266,37715,,Outlying,30.0,8.0,8.0,14.0,12.0,4.0,8.0,,,,,,,,,,,,,,2042324.0,1839400.0,111814.0,91112.0,1941054.0,1829240.0,111814.0,,,,,,,,,,,,,
267,37716,"Knoxville, TN",Central,790.0,82.0,224.0,484.0,132.0,40.0,90.0,2.0,2.0,2.0,,,8.0,,8.0,,14.0,,14.0,,66929119.0,2399536.0,14777600.0,49751984.0,6785161.0,1105175.0,5204186.0,475800.0,40414.0,40414.0,,,606278.0,,606278.0,,825740.0,,825740.0,
268,37719,,Outlying,8.0,,,8.0,,,,,,,,,,,,,,,,,617142.0,,,617142.0,,,,,,,,,,,,,,,,
269,37721,"Knoxville, TN",Central,310.0,54.0,66.0,190.0,70.0,24.0,44.0,2.0,4.0,4.0,,,,,,,,,,,9044339.0,3286336.0,1338783.0,4419218.0,2283119.0,1228658.0,1022461.0,32000.0,79164.0,79164.0,,,,,,,,,,
270,37722,"Newport, TN",Central,126.0,18.0,26.0,82.0,38.0,18.0,20.0,,2.0,,2.0,,,,,,,,,,2183361.0,482244.0,265034.0,1436082.0,705678.0,482244.0,223434.0,,9350.0,,9350.0,,,,,,,,,
271,37723,"Crossville, TN",Central,20.0,,4.0,16.0,2.0,,2.0,,,,,,,,,,,,,,293778.0,,82718.0,211060.0,78106.0,,78106.0,,,,,,,,,,,,,
